"Name";"OU";"User";"Computer";"Delegation"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGL-AL/Computers/Desktops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGIT-MI/Computers/Laptops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGIT-MI/Computers/Desktops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGFR-IK/Computers/Laptops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGFR-IK/Computers/Desktops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGEU-IL/Computers/Desktops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGEU-IL/Computers/Laptops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGCZ-PRG/Computers/Laptops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Firewall_rules";"EMEA.IPG.CORP/IPGCZ-PRG/Computers/Desktops";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGPL_TIER3_LAYER";"EMEA.IPG.CORP/IPGPL-GL/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGPL_TIER3_LAYER";"EMEA.IPG.CORP/IPGPL-GL/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Cisco_Umbrella_Script";"EMEA.IPG.CORP/IPGL-BU/Computers/Laptops/IT/Test";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_FG_Shortcut";"EMEA.IPG.CORP/IPGL-BU/Computers/Laptops/FG";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_FG_Shortcut";"EMEA.IPG.CORP/IPGL-BU/Computers/Desktops/FG";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Network Configuration Operator";"EMEA.IPG.CORP/IPGL-BU/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Network Configuration Operator";"EMEA.IPG.CORP/IPGPL-GL/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Network Configuration Operator";"EMEA.IPG.CORP/IPGPL-GL/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Network Configuration Operator";"EMEA.IPG.CORP/IPGL-BU/Computers/Laptops/SG";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Reboot_report";"EMEA.IPG.CORP/IPGL-BU/Computers/Servers";"false";"false";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGFR_TIER3_LAYER";"EMEA.IPG.CORP/IPGFR-IK/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGFR_TIER3_LAYER";"EMEA.IPG.CORP/IPGFR-IK/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGSP_TIER3_LAYER";"EMEA.IPG.CORP/IPGSP-BC/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGSP_TIER3_LAYER";"EMEA.IPG.CORP/IPGSP-BC/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGIT_TIER3_LAYER";"EMEA.IPG.CORP/IPGIT-MI/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGIT_TIER3_LAYER";"EMEA.IPG.CORP/IPGIT-MI/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGIT_TIER2_LAYER";"EMEA.IPG.CORP/IPGIT-MI/Computers/Servers/Tier2";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Security_log_size";"EMEA.IPG.CORP/IPGL-BU/Computers/Servers/Teir0";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Security_log_size";"EMEA.IPG.CORP/IPGL-BU/Computers/Servers/Tier1";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Security_log_size";"EMEA.IPG.CORP/IPGL-BU/Computers/Servers/Tier2";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Security_log_size";"EMEA.IPG.CORP/IPGL-BU/Computers/Servers/RDP SERVERS";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Security_log_size";"EMEA.IPG.CORP/IPGL-BU/Computers/Servers/VAULT";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_BU_Security_log_size";"EMEA.IPG.CORP/IPGL-BU/Test Environment/Computers/Servers";"false";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGCZ_TIER3_LAYER";"EMEA.IPG.CORP/IPGCZ-PRG/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGCZ_TIER3_LAYER";"EMEA.IPG.CORP/IPGCZ-PRG/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGEU_TIER3_LAYER";"EMEA.IPG.CORP/IPGEU-IL/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGEU_TIER3_LAYER";"EMEA.IPG.CORP/IPGEU-IL/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_AL_TIER3_LAYER";"EMEA.IPG.CORP/IPGL-AL/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_AL_TIER3_LAYER";"EMEA.IPG.CORP/IPGL-AL/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGUK_TIER3_LAYER";"EMEA.IPG.CORP/IPGUK-BR/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGUK_TIER3_LAYER";"EMEA.IPG.CORP/IPGUK-BR/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Enterprise Admins@GpoEditDeleteModifySecurity|Domain Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Lock_time";"EMEA.IPG.CORP/IPGL-BU/Users/Enabled/IT";"true";"false";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGIT_TIER1_LAYER";"EMEA.IPG.CORP/IPGIT-MI/Computers/Servers/Tier1";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Allowed_Intranet_Sites";"EMEA.IPG.CORP/IPGL-BU/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Allowed_Intranet_Sites";"EMEA.IPG.CORP/IPGL-BU/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Allowed_Intranet_Sites";"EMEA.IPG.CORP/IPGL-BU/Users/Enabled";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Allowed_Intranet_Sites";"EMEA.IPG.CORP/IPGL-AL/Users/Enabled";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Allowed_Intranet_Sites";"EMEA.IPG.CORP/IPGFR-IK/Computers";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Allowed_Intranet_Sites";"EMEA.IPG.CORP/IPGFR-IK/Users/Enabled";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Allowed_Intranet_Sites";"EMEA.IPG.CORP/IPGL-BU/Computers/PCV";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_IPGIT_TIER0_LAYER";"EMEA.IPG.CORP/IPGIT-MI/Computers/Servers/Tier0";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_AL_TIER0_LAYER";"EMEA.IPG.CORP/IPGL-AL/Computers/Servers/Tier0";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_AL_TIER1_LAYER";"EMEA.IPG.CORP/IPGL-AL/Computers/Servers/Tier1";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_AL_TIER2_LAYER";"EMEA.IPG.CORP/IPGL-AL/Computers/Servers/Tier2";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_PKI_AutoEnrollment_PUSH";"EMEA.IPG.CORP/IPGL-BU/Computers/Desktops";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_PKI_AutoEnrollment_PUSH";"EMEA.IPG.CORP/IPGL-BU/Computers/Laptops";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_PKI_AutoEnrollment_PUSH";"EMEA.IPG.CORP/IPGL-BU/Computers/PCV";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Disable_Print_Spooler_service";"EMEA.IPG.CORP/Domain Controllers";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_RT_TIER0_LAYER";"EMEA.IPG.CORP/IPGRT-MI/Computers/Servers/Tier0";"true";"true";"Authenticated Users@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
"IPG_EMEA_Laptops_Desktops_Bginfo";"EMEA.IPG.CORP/IPGL-BU/Computers/Laptops/IT";"true";"true";"DEPCL644$@GpoApply|DEPCL857$@GpoApply|DEPCL751$@GpoApply|DEPCL1016$@GpoApply|DEPCL939$@GpoApply|DEPCL1001$@GpoApply|DEPCL1020$@GpoApply|DEPCL656$@GpoApply|Domain Admins@GpoEditDeleteModifySecurity|Enterprise Admins@GpoEditDeleteModifySecurity|Authenticated Users@GpoRead|ENTERPRISE DOMAIN CONTROLLERS@GpoRead|SYSTEM@GpoEditDeleteModifySecurity"
